reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address
5d4433,5 năm trước,cho em xin it review ve cong ty voi a,TechAsians,outsource,51-150,"Thanh Xuan, Ha Noi"
f930a0,5 năm trước,Mọi người cho xin ít review về công ty đi,TechAsians,outsource,51-150,"Thanh Xuan, Ha Noi"
e90475,11 tháng trước,"Công ty mới được thêm, bạn đã có trải nghiệm gì chưa?",Terroir & Spice Việt Nam,Other,1-50,"29 Nguyễn Bá Lân, phường Thảo Điền, TP Thủ Đức, TPHCM"
53b717,11 tháng trước,Công ty thường xuyên nợ lương. nên né gấp.,BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
999e79,1 năm trước,chịu. nên né gấp anh em ạ,BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
92cc42,2 năm trước,"định apply vị trí nhân sự ở đây mà thấy vậy chắc khỏi quá , nhìn hình thì thấy kiểu nhà nước với lại mặt bằng chung lương mình thấy ở đây ko cao , định apply lấy kinh nghiệm mà thấy review ghê quá nên thôi haha",BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
c41504,2 năm trước,"Công ty ổn không mọi người, em tính phỏng vấn mà thấy mong lung lắm ạ",BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
b7c964,2 năm trước,Định apply mà nghe vậy thôi chuyển hướng,BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
7325b5,2 năm trước,"- Ở đây sẽ phù hợp cho các bạn thích ổn định, công ty rất ít drama công sở giữa các nhân viên. Các phòng ban đa số tầm 8x và đầu 9x nên làm việc khá cứng.- Nếu vào đây làm để học hỏi, học thêm kỹ năng thì vô đây rất phù hợp các bạn, ở đây các bạn sẽ được chạm rất nhiều thứ.- Còn các bạn kiếm 1 nơi lương cao thì nơi này ko phù hợp.",BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
87cc37,2 năm trước,Mọi người cho xin ít review về anh trưởng phòng IT với,BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
896ef1,2 năm trước,Thấy bên đây đang tuyển Sale Admin mình đang định ứng tuyển mà đọc review thấy hoang mang quá. Có ai từng làm vị trí này ko ạ? Với mức lương vị trí này bên đây là bao nhiêu?,BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
293d7d,2 năm trước,"Phải điền toàn bộ sơ yếu lý lịch, BHXH, mã số thuế, lương cũ, khi đi PV, môi trường như nhà nước",BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
976122,3 năm trước,Hãy trả lương cho mọi người đúng ngày,BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
54c20f,3 năm trước,"Nghe danh tiếng là công ty dược tư nhân trong thế kỉ 21 nhưng cách làm việc và hành xử còn hơn thời phong kiến. Cụ tỉ như sau:- Lương bổng: theo lý thuyết, công ty chuyển lương 2 đợt vào ngày 1 và 15 của tháng tiếp theo (aka trễ 1/2 tháng lương tới 15 ngày), và không bao giờ chuyển lương ngay trước những đợt nghỉ lễ hoặc tết (chắc là muốn nhân viên thực hành lối sống tu hành khổ hạnh). Trên thực tế, công ty luôn luôn chuyển lương trễ hơn từ 7 - 15 ngày, và không bao giờ có một email thông báo xin lỗi hay mong toàn thể nhân viên thông cảm.- Ngày nghỉ: công ty làm từ thứ 2 đến trưa thứ 7, và khi những ngày lễ trùng vào thứ 7 thì công ty cho nghỉ bù thêm 1 ngày, kèm theo trừ phép nửa ngày (hoặc nghỉ không lương nửa ngày đó nếu không còn phép). Về lý thì ổn nhưng về tình thì mình có cảm giác công ty tính toán rất chi li.- Về việc đóng góp quỹ phòng chống COVID vào tháng 5/2021: mặc dù email cho toàn công ty rằng đây là đóng góp tự nguyện 2 ngày lương, nhưng trên thực tế thì trừ thẳng 2 ngày lương của tất cả nhân viên toàn công ty mà không hỏi ý kiến ai. Khi mọi người ý kiến vào group chung của công ty trên zalo thì hậu quả là bị bay màu ra khỏi nhóm. Ngộ nghĩnh nhỉ, lạ lone nhỉ?- Cách quản lý của ông tổng tài: cực kì toxic và luôn mang lại năng lượng tiêu cực cho nhân viên ngồi họp cùng, vì câu cửa miệng của ông luôn là ""Em làm vậy là sai rồi"" kèm theo việc quay mặt qua chỗ khác. Khi viết đơn đề nghị gì đó thì phải ghi thêm chữ ""xin"", rất giống kiểu khúm núm quỳ lạy để được ban ơn. Ngoài ra, khi nói chuyện với nhân viên, ông hay nói ngang và cãi bướng, và luôn đổ lỗi cho người khác chứ không bao giờ nhìn nhận lỗi ở bản thân. Khi họp với 1 phòng ban, ông luôn phủ nhận công sức của phòng đó và tâng bốc phòng khác, một kiểu khích lệ rất kỳ cục. Và gần như luôn bắt người ta họp lúc 12h trưa (giờ ăn cơm và nghỉ trưa của toàn công ty ?).- Giờ làm việc: khung giờ làm việc là 8 đến 17h, nhưng quy định là mọi người phải đến trước 7h50 để lấy vân tay chấm công. Trễ 1 phút là bay màu nguyên ngày công ? (muốn được chấm công ngày bị mất thì phải làm đơn xin xỏ; dù nội quy công ty ghi rõ được phép đi trễ 3 lần/tháng, nhưng thực tế là chỉ được đi trễ đúng 1 lần trong suốt quãng đời bạn đi làm ở đây, còn không là bạn bay màu). Chỉ có những bộ phận làm việc với nước ngoài thì mới được đi trễ, làm đủ 8 tiếng, nhưng ngay cả việc ở lại làm trễ cũng luôn bị càu nhàu bởi vợ ông tổng tài (lý do: tốn tiền điện).",BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
1a3394,3 năm trước,Rồi các bạn cũng tới ngày này thôi. cái ngày mà bạn sẽ bị ép nghỉ. dù có muốn hay không muốn.,BÌNH VIỆT ĐỨC,product,51-150,Ho Chi Minh
a86ade,2 năm trước,"Thấy công ty hơi trầm, làm việc mn k hề buôn chuyện gì chỉ thi thoảng lướt fb đỡ chán rồi quay lại làm việc tiếp, hơi bị sốc 1 chút tại trước giờ làm công ty nào mn cũng đều buôn dưa lê bán dưa chuột cả buổi hoặc cũng 50% time. Nhưng mà đổi lại thì t thấy làm việc hiệu quả, tập trung hơn, từ đó thì mình sẽ không phải OT, có thể về đúng giờ và tận hưởng cs ở nhà, có thể đeo tai nghe nhạc nhõng chill chill. Những bạn hướng nội vào đây chắc sẽ phù hợp vì mn cũng hướng nội thế, chẳng ai làm phiền cả. Còn có mấy chỗ làm việc riêng nếu không thích ngồi với mn nữa cơChậm lương thì tui không rõ lên đây mới biết, cũng hơi lo lắng hiu hiu. Nhưng mà chắc không ai nhắc gì nữa thì là đã khắc phục được rồiVăn phòng cũng ok, đầy đủ tiện nghi sạch sẽ có chỗ ngủ trưa có đệm êm. Có sách truyện đọc. Điểm trừ là Pantry đồ ăn đắt mà k ngon lắm, không có điều hòa 2 chiều xong văn phòng cứ có gió ở đâu lạnh, rửa tay cũng không có nước ấm nữa, mỗi lần rửa tay xong lạnh đóng băng",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
90626e,3 năm trước,"Confirm là có vụ bùng tiền bảo hiểm nhé, anh em đến sau có vào thì nhớ deal cộng thêm khoản này, không lại mất oan :))",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
e297a0,3 năm trước,vua nhan JD thay luong offer maximum $1300. vao xem review thay no luong lang le di ra,Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
d76a49,3 năm trước,Công ty không đóng bảo hiểm cho nhân viên trong khi vẫn trừ 10.5% đều đều,Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
0ec4e1,4 năm trước,"onsite làm hộc máu, chính sách không rõ ràng, đặc biệt là khi ra đi không thấy thông tin đóng BHYT, thật vãi nhái",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
187dca,4 năm trước,Còn vụ nợ lương nữa không nhỉ :)))),Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
fabf20,5 năm trước,"Cố lên anh chị em, quý 1 sang năm là có bánh to rồi, sếp hứa rồi",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
e3b7a6,5 năm trước,"Đã làm ở đây hơn 1 năm, Cty khá tốt, môi trường thích hợp cho dev pro vào thiền định hoặc dev mới thì vào học hỏi. Lương tuy rằng chưa đc tăng lần nào có thể do cty khó khăn hoặc do mình cùi cơ mà k quan trọng lắm. Csvc có cũ kĩ tí do cty lâu năm r, h mà đc chuyển văn phòng chanh sả sáng sủa có ánh mặt trời tí thì còn cắm rễ ở đây dài dài. Chứ cơ sở ntn cứ mỗi tháng lại phải nghỉ vài ngày đi du lịch hít khí trời hồi phục cũng hơi tốn kém :D",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
5a917b,5 năm trước,"Bạn gì nói đúng, tác phong làm việc ở VSII mà ngấm vào máu sang các tổ chức chuyên nghiệp hơn như FPT sẽ ăn vả k chệch phát nào",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
eef199,5 năm trước,Em định apply vào công ty. Tình trạng chậm lương vẫn như vậy à các bác?,Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
a0c760,5 năm trước,"Vào đây từ tháng 1 năm ngoái , du lich ko , khám sức khoẻ ko, tiền OT ko , OT triền miên cày hộc bơ , lương nhỏ giọt , hứa hẹn liên tục cùng với điệp khúc thông cảm 1 năm trời ,.. mong công ty sớm vượt qua khó khăn",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
f49c5c,5 năm trước,"Làm ăn thua lỗ, nhân viên liên tục bị chậm lương, đang làm dự án cho khách hàng là bank, chắc hết dự án apply ở lại luôn",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
2fee76,5 năm trước,Có ông sếp ngu nên cty đi xuống thôi,Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
0de324,5 năm trước,"Chậm lương, ngồi onsite làm việc theo cường độ khách hàng yêu cầu nhưng phúc lợi thì như sida. Đừng trách tại sao anh em chạy sang apply bên khách hàng luôm",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
8733c7,5 năm trước,"Mình không muốn chửi đâu nhưng phải nói lsf uỵt mẹ cái công ty này, lúc nào cũng thông cảm, thông cảm cho các ông ai thông cảm tôi, con tôi vẫn dùng sữa, vợ tôi k đi làm, ai nuôi? Đã nộp đơn nghỉ việc và sẽ nghỉ sau 2 tuần đéo nói nhiều, lậm cái chồn",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
64b671,5 năm trước,"Max sida, né gấp kẻo hối hận",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
61af0b,5 năm trước,"Ngồi onsite từ ngày vào mà chưa tháng nào nhận lương đúng hạn, chủ sắp đuổi khỏi nhà",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
48f75f,5 năm trước,Dkm hết tháng 5 rồi mà còn chưa đủ lương tháng 4,Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
e9c861,5 năm trước,"công ty nát , suốt ngày xin lỗi chậm lương , 1 năm rồi xin lỗi và xin lỗi và tiếp tục xin lỗi thông cảm , hix bà chủ có thông cảm cho mình méo đâu .",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
c20b2c,5 năm trước,"mới thử việc xong out luôn :) lương mới ra trường thì thấp chia làm 2 3 lần trả mỗi lần trả đéo đủ đóng tiền nhà . nghe chị nghỉ việc từ mấy tháng trước còn chưa có lương . :'( nói chung là chán , đang ôn lí thuyết thi vào fpt . ae nên né",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
1e56ce,5 năm trước,hic đi làm toàn nợ lương nên out ngay từ lúc thử việc xong,Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
2bfbdc,5 năm trước,"Vừa phỏng vấn xong, văn phòng xấu bẩn, mất cảm tình, em HR nhìn xinh xôi thịt hợp gu, nhưng công việc nghe mùi không ổn, toàn các dự án outsource bé tí, làm chả nâng được level nên có pass cũng không làm",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
012bc9,5 năm trước,"Nghe các bác comment thấy có tình hình chậm lương. Bây giờ cải thiện hơn chưa các bác, em đang apply vào đây",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
76448a,5 năm trước,Công ty liên tục chậm lương,Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
69fdc1,5 năm trước,"chậm lương, vâng lại chậm lương",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
c129eb,6 năm trước,"Đang định xin vào đây do gần nhà , đọc cmt thấy lại thôi ^^",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
958f75,6 năm trước,"đã nghỉ , đãi ngộ quá chán , không nghỉ mát , không thưởng dự án , không tăng lương , máy móc cùi , trả lương trễ cả tháng trời",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
ed714d,6 năm trước,"vãi loằn các thanh niên, ngu như bò",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
39d1a1,6 năm trước,"Chậm lương, có tháng bị chậm mất 1 tháng, ae hòa đồng, công ty ko có gái xinh",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
425db8,6 năm trước,Môi trường làm việc tốt . lương trả đúng hạn . a e cũng hòa đồng :))Nhưng máy móc thì như loằn :) start với ram 4gb màn 19ing :)À 1 cái nữa nhân viên nữ k có em nào hot girl :),Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
5b2a7d,6 năm trước,"ae hòa đồng , đào tạo con người , nhược điểm máy móc như shit , màn hình thì bé ram 8GB ổ cứng hình như sắp bad , muốn xin 2 màn hoặc SSD thì giải trình sùi bọt mép nên cạch mặt xếp , rất ýt phải OT",Vietsoftware International JSC,outsource,151-300,15 Pham Hung Cau Giay Ha Noi
